id,booking_status,probability
46653,0,0.00042860006
46654,0,0.37337908
46655,0,0.46682337
46656,1,0.6141576
46657,1,0.72584325
46658,0,0.25008288
46659,0,0.14694187
46660,0,0.07473699
46661,0,0.1367215
46662,0,0.027344352
46663,1,0.58971065
46664,0,0.114220165
46665,0,0.31832835
46666,1,0.9637807
46667,1,0.82428205
46668,0,0.10461325
46669,1,0.69598067
46670,0,0.4593264
46671,0,0.035715118
46672,0,0.02666098
46673,0,0.49768648
46674,1,0.7872292
46675,1,0.66337866
46676,0,0.2749147
46677,0,0.040846024
46678,0,0.48360202
46679,0,0.3421686
46680,0,0.11449447
46681,0,0.051726054
46682,1,0.9274756
46683,0,0.07779068
46684,1,0.75530857
46685,0,0.39333943
46686,1,0.72205055
46687,0,0.24921897
46688,1,0.76075184
46689,1,0.8433219
46690,1,0.5675818
46691,0,0.35012394
46692,0,0.0034718732
46693,0,0.17899236
46694,1,0.6034275
46695,0,0.4686941
46696,1,0.5364707
46697,1,0.75213605
46698,0,0.16944467
46699,0,0.12756987
46700,0,0.00025865
46701,0,0.048258305
46702,1,0.9479964
46703,0,0.04253278
46704,1,0.5104841
46705,0,0.27322474
46706,0,0.08040338
46707,0,0.47612023
46708,0,0.20126754
46709,0,0.09092686
46710,0,0.104594275
46711,1,0.7781817
46712,0,0.07615156
46713,1,0.50071836
46714,0,0.09484743
46715,1,0.817394
46716,1,0.59447867
46717,0,0.023136925
46718,1,0.6329574
46719,0,0.050255656
46720,0,0.27813217
46721,0,0.1397377
46722,0,0.10498384
46723,0,1.0644682e-07
46724,0,0.094616264
46725,1,0.71775347
46726,0,0.08435673
46727,0,0.31266165
46728,0,0.038267463
46729,0,0.043694053
46730,0,0.1177346
46731,1,0.570515
46732,1,0.65181303
46733,1,0.96719253
46734,0,0.29702035
46735,0,0.49669567
46736,0,0.39660013
46737,0,0.2655835
46738,1,0.8245586
46739,0,0.2205817
46740,1,0.7577865
46741,0,0.06360542
46742,0,0.4809786
46743,0,0.085316926
46744,0,0.14945816
46745,0,0.41230208
46746,1,0.785043
46747,0,0.18141982
46748,1,0.6511258
46749,0,0.13072824
46750,1,0.67174035
46751,1,0.7615859
46752,0,0.03321158
46753,0,0.05206692
46754,0,0.41422337
46755,0,0.24977113
46756,1,0.9302851
46757,0,0.09683124
46758,0,0.49577665
46759,0,0.3831021
46760,1,0.5410827
46761,0,0.121375516
46762,0,0.22178796
46763,0,0.1932657
46764,1,0.65760326
46765,1,0.7356997
46766,0,0.020750947
46767,1,0.69600165
46768,0,0.036821384
46769,0,0.35395688
46770,0,0.4706275
46771,0,0.2712185
46772,1,0.98692846
46773,0,5.2147516e-06
46774,0,0.17743568
46775,0,0.116758116
46776,1,0.8144307
46777,0,0.3310256
46778,1,0.96577346
46779,1,0.7754977
46780,1,0.8376393
46781,1,0.5491823
46782,1,0.63585335
46783,0,0.4885939
46784,0,0.17553373
46785,1,0.7314229
46786,0,0.0010551447
46787,1,0.81609124
46788,1,0.8146497
46789,0,0.115591295
46790,1,0.6579326
46791,0,0.16566013
46792,1,0.5759556
46793,0,0.47606722
46794,0,0.014921159
46795,0,0.4265584
46796,1,0.83393246
46797,1,0.8307419
46798,0,0.044660136
46799,0,0.30855566
46800,0,0.29774317
46801,1,0.54151756
46802,1,0.70558363
46803,1,0.93334025
46804,1,0.739324
46805,0,0.32241252
46806,1,0.5422859
46807,0,0.067874916
46808,0,0.07237248
46809,0,0.0104050245
46810,0,0.0803978
46811,1,0.6917375
46812,0,0.072132505
46813,1,0.91640735
46814,0,0.24247876
46815,0,0.20688903
46816,0,0.14815569
46817,0,0.08917488
46818,0,0.34107062
46819,0,0.048814986
46820,1,0.5839015
46821,0,0.29766893
46822,0,0.13417865
46823,0,0.25160712
46824,1,0.83638835
46825,1,0.7102306
46826,1,0.6152683
46827,0,0.04846741
46828,1,0.7338479
46829,0,0.057070527
46830,0,0.08684889
46831,0,0.26839608
46832,0,0.16687188
46833,0,0.005428117
46834,0,0.08384198
46835,0,0.30446827
46836,0,0.48348048
46837,0,0.3031913
46838,0,0.22361527
46839,0,0.15524787
46840,0,0.31089318
46841,1,0.55995196
46842,1,0.6477909
46843,0,0.0049396935
46844,0,0.19337296
46845,0,0.10291718
46846,1,0.71074766
46847,1,0.6097333
46848,1,0.6652282
46849,1,0.87780553
46850,0,0.16654369
46851,0,0.13442913
46852,0,0.025376583
46853,0,0.22831315
46854,0,0.030681947
46855,0,0.02871712
46856,0,0.0870194
46857,0,0.078313984
46858,0,0.19819868
46859,0,0.10015802
46860,0,0.39356232
46861,0,0.12158105
46862,1,0.9725104
46863,0,0.22028446
46864,0,0.17109385
46865,1,0.7091974
46866,0,0.017905047
46867,0,0.307028
46868,0,0.001608661
46869,0,0.18794306
46870,1,0.7197327
46871,1,0.6971299
46872,0,0.049778543
46873,1,0.6836327
46874,0,0.0728443
46875,1,0.7849684
46876,1,0.75050765
46877,0,0.036146756
46878,0,0.11186485
46879,0,0.379659
46880,1,0.68360317
46881,1,0.8902605
46882,0,0.0015899568
46883,0,0.008203941
46884,0,0.3788538
46885,0,0.049293775
46886,0,0.25467795
46887,0,0.12341325
46888,1,0.53848875
46889,1,0.8023635
46890,1,0.90338486
46891,1,0.8765833
46892,1,0.5568457
46893,0,0.039698757
46894,0,0.29801834
46895,0,0.26246977
46896,0,0.35839072
46897,0,0.032744404
46898,1,0.7163337
46899,0,0.46014148
46900,0,0.4665102
46901,1,0.81167024
46902,0,0.002568082
46903,0,0.39884317
46904,0,0.07339465
46905,0,0.078591436
46906,0,0.0029466446
46907,0,0.028125605
46908,0,2.8705857e-05
46909,0,0.1176643
46910,0,0.14631127
46911,0,0.07945195
46912,0,0.33134413
46913,1,0.9023732
46914,1,0.96478254
46915,0,0.020179106
46916,1,0.5392863
46917,0,0.1164803
46918,1,0.8206873
46919,1,0.8255106
46920,1,0.7636831
46921,0,0.10543497
46922,1,0.7145673
46923,1,0.5964364
46924,1,0.55259913
46925,0,0.3116515
46926,0,0.2084788
46927,0,0.1232276
46928,0,0.0013217228
46929,0,0.1869091
46930,0,0.23155516
46931,1,0.7540136
46932,0,0.0053672525
46933,0,0.41955236
46934,0,0.08356365
46935,0,0.098510124
46936,0,0.49870962
46937,1,0.8229688
46938,1,0.6159681
46939,1,0.8223769
46940,0,0.19451924
46941,0,0.047175538
46942,1,0.616487
46943,1,0.5646177
46944,1,0.5507997
46945,0,0.47907314
46946,1,0.74427205
46947,1,0.7672101
46948,0,0.14856783
46949,1,0.9240707
46950,0,0.030096509
46951,0,0.21554202
46952,0,0.17905389
46953,0,0.032061663
46954,1,0.91020495
46955,0,0.055413593
46956,1,0.7215834
46957,1,0.51802933
46958,0,0.023016304
46959,1,0.94408137
46960,1,0.9498696
46961,0,3.17725e-10
46962,0,0.4898068
46963,1,0.5113791
46964,0,1.4600192e-07
46965,0,0.07303048
46966,0,0.27247086
46967,0,0.2301173
46968,0,0.13418949
46969,0,0.22095937
46970,0,0.4654433
46971,1,0.57888365
46972,0,0.4311532
46973,0,0.26898506
46974,0,0.11370097
46975,1,0.80464983
46976,0,0.21588144
46977,0,0.013834369
46978,0,0.050361592
46979,0,0.4121216
46980,0,0.43849018
46981,1,0.5491299
46982,1,0.5199725
46983,0,0.183664
46984,0,0.19916764
46985,0,0.3185095
46986,0,0.0007450095
46987,0,0.074547075
46988,1,0.685104
46989,0,0.022944262
46990,1,0.77806485
46991,1,0.9106212
46992,0,0.082404464
46993,0,0.34165072
46994,0,0.106231056
46995,1,0.58819485
46996,1,0.8172008
46997,0,0.06516504
46998,0,0.1599507
46999,1,0.6033683
47000,0,0.16863178
47001,1,0.9120945
47002,0,0.16882879
47003,0,0.18785994
47004,1,0.7041224
47005,0,0.21903856
47006,1,0.91517967
47007,0,0.08893892
47008,1,0.9384568
47009,0,0.12431246
47010,1,0.7769071
47011,1,0.7294326
47012,0,0.007019738
47013,0,0.35965005
47014,1,0.80397934
47015,0,0.21633346
47016,0,0.29818124
47017,1,0.61696684
47018,0,0.29468426
47019,0,0.02939003
47020,0,0.38076305
47021,0,0.28513142
47022,0,0.01694496
47023,0,0.24926169
47024,1,0.59998244
47025,0,0.13246748
47026,1,0.57186687
47027,0,0.33185178
47028,0,0.16983867
47029,0,0.41950247
47030,0,0.31056616
47031,1,0.9519828
47032,1,0.71564746
47033,1,0.5580804
47034,1,0.8326587
47035,1,0.5834465
47036,1,0.6160727
47037,1,0.8120778
47038,0,0.45280522
47039,0,0.014761748
47040,1,0.79709214
47041,0,0.105984785
47042,1,0.7364816
47043,1,0.6034481
47044,1,0.743914
47045,0,0.00043183216
47046,0,0.12811792
47047,0,0.25272453
47048,1,0.63523126
47049,1,0.92200416
47050,0,0.24858116
47051,1,0.5765472
47052,0,0.43448865
47053,0,0.22598727
47054,0,1.7603248e-30
47055,0,0.36835876
47056,0,0.27186626
47057,1,0.79067504
47058,0,0.06538397
47059,0,0.020440048
47060,0,0.060948484
47061,1,0.80622345
47062,0,0.30078748
47063,0,0.42247188
47064,0,0.019134674
47065,0,0.04017187
47066,1,0.6345863
47067,0,0.40531716
47068,0,0.0045644674
47069,1,0.7531248
47070,0,0.2398604
47071,0,0.05905479
47072,0,0.17068338
47073,1,0.5485306
47074,0,0.09386817
47075,1,0.7307506
47076,1,0.8592754
47077,1,0.7404494
47078,1,0.8496846
47079,0,0.04997789
47080,1,0.52138335
47081,0,0.10956402
47082,0,0.15533103
47083,0,2.6505328e-10
47084,1,0.60348797
47085,0,2.8683623e-23
47086,0,0.131772
47087,0,0.22140384
47088,0,0.061789807
47089,1,0.84688395
47090,0,0.2872163
47091,0,0.35260403
47092,0,0.28556058
47093,0,0.019865211
47094,0,0.09254944
47095,1,0.82332814
47096,0,0.05307846
47097,1,0.72933924
47098,1,0.5014873
47099,1,0.80313313
47100,0,0.30968836
47101,1,0.5251101
47102,0,0.12850118
47103,0,0.3417835
47104,1,0.6631377
47105,0,0.37401906
47106,0,0.008349404
47107,1,0.67713296
47108,1,0.8692051
47109,0,0.07675629
47110,1,0.83835447
47111,0,0.015560657
47112,0,0.054998364
47113,1,0.78967756
47114,0,0.0796176
47115,0,0.10618355
47116,0,0.29627782
47117,0,0.01589153
47118,0,0.28623512
47119,1,0.5116412
47120,0,0.025635023
47121,0,0.25928673
47122,0,0.0879715
47123,1,0.77816373
47124,0,0.07992103
47125,0,0.18468525
47126,0,0.009363667
47127,0,0.2018662
47128,1,0.86732525
47129,0,0.024072975
47130,0,0.01428368
47131,0,0.14225765
47132,0,0.2773838
47133,0,0.30561396
47134,0,0.118841715
47135,1,0.8126708
47136,1,0.66730124
47137,0,0.45015088
47138,0,0.051064946
47139,1,0.9034385
47140,1,0.7754937
47141,1,0.7781768
47142,0,0.45647606
47143,0,0.4836207
47144,1,0.51650745
47145,0,0.013492684
47146,0,0.10112524
47147,1,0.6990413
47148,1,0.8159063
47149,1,0.5911913
47150,1,0.58797926
47151,0,2.5614376e-08
47152,1,0.8020142
47153,1,0.7107486
47154,0,0.07525591
47155,0,0.43460315
47156,0,0.10200785
47157,0,0.22094771
47158,1,0.67795354
47159,1,0.90315217
47160,0,0.39163232
47161,1,0.552215
47162,1,0.925953
47163,1,0.6481766
47164,0,0.17597036
47165,0,0.47838363
47166,0,3.6003005e-06
47167,0,0.012050646
47168,0,0.20992576
47169,1,0.91886735
47170,0,0.15905191
47171,0,0.49791384
47172,0,0.24797007
47173,1,0.853694
47174,1,0.6918747
47175,1,0.79068345
47176,1,0.55219877
47177,0,0.13200496
47178,1,0.9600719
47179,0,0.032968104
47180,0,0.33924562
47181,1,0.768306
47182,0,0.1330053
47183,1,0.6885706
47184,0,0.1298196
47185,0,0.4033179
47186,0,0.39551282
47187,0,0.009028826
47188,0,0.04926238
47189,1,0.96837795
47190,0,0.1297278
47191,1,0.61696804
47192,0,0.11559902
47193,0,0.04071853
47194,0,0.067772515
47195,1,0.7583877
47196,0,0.4877207
47197,0,0.20962872
47198,0,9.204584e-34
47199,0,0.14249608
47200,0,0.16778132
47201,0,0.18684888
47202,1,0.6460343
47203,1,0.87698317
47204,1,0.89747494
47205,0,0.047934208
47206,0,0.29277658
47207,0,0.28942087
47208,0,0.013610436
47209,0,0.24270612
47210,0,0.3292274
47211,0,0.13222107
47212,1,0.808954
47213,0,0.019662557
47214,0,0.121883884
47215,0,0.02051979
47216,1,0.58018255
47217,0,0.027082434
47218,0,0.15510915
47219,0,0.02293273
47220,0,0.086530894
47221,1,0.8753318
47222,0,0.13622335
47223,1,0.68291616
47224,0,0.10574354
47225,1,0.86838937
47226,0,0.20312944
47227,0,0.00053163356
47228,1,0.8430613
47229,1,0.59801215
47230,0,0.36810163
47231,0,0.2495943
47232,1,0.8021584
47233,0,0.08779905
47234,0,0.24413842
47235,0,0.12822978
47236,1,0.82162833
47237,1,0.86568385
47238,0,0.3301783
47239,0,0.38235176
47240,0,0.007978878
47241,0,0.00019400162
47242,0,0.3571292
47243,0,0.22842976
47244,0,0.4261439
47245,0,0.060412847
47246,1,0.8507492
47247,1,0.52525246
47248,1,0.7201873
47249,1,0.80977756
47250,1,0.64827
47251,0,0.26384377
47252,1,0.6595197
47253,0,0.33572307
47254,0,2.6074715e-24
47255,1,0.6935061
47256,0,0.0077713504
47257,0,0.41070333
47258,1,0.8579449
47259,0,0.067591876
47260,0,0.12773153
47261,0,0.34733447
47262,0,0.14030601
47263,0,0.2824191
47264,1,0.70122516
47265,1,0.96078295
47266,1,0.7859061
47267,0,0.24799551
47268,1,0.52387816
47269,0,0.08675069
47270,0,0.1909424
47271,0,0.19380671
47272,1,0.8957759
47273,0,0.2658464
47274,0,0.0045898138
47275,0,0.03011557
47276,0,0.4803606
47277,0,0.0018835803
47278,0,0.27782008
47279,0,0.49288732
47280,1,0.82572854
47281,1,0.7953441
47282,0,0.27093256
47283,0,0.49563345
47284,0,0.023755273
47285,1,0.6550983
47286,0,0.034756407
47287,0,0.04463311
47288,0,0.05495284
47289,1,0.96857643
47290,0,0.18954135
47291,0,0.44495896
47292,0,0.13911897
47293,0,0.40901184
47294,0,0.4582678
47295,1,0.63134843
47296,0,0.07317893
47297,1,0.7902052
47298,0,0.3017552
47299,0,1.8924675e-09
47300,0,0.14290021
47301,0,0.18809474
47302,0,0.30786622
47303,1,0.79376763
47304,0,0.20023276
47305,0,0.11543283
47306,1,0.8583744
47307,0,0.2979676
47308,0,0.14137505
47309,0,0.17974864
47310,0,0.03320345
47311,0,0.1810257
47312,1,0.6999712
47313,1,0.6649723
47314,0,0.025132783
47315,0,0.28020728
47316,0,0.25307748
47317,1,0.6986753
47318,0,0.086883076
47319,0,0.10987337
47320,0,0.25265405
47321,0,0.431112
47322,0,0.15893435
47323,0,0.35361227
47324,1,0.66657996
47325,0,0.09270911
47326,1,0.749662
47327,1,0.75876856
47328,0,0.050046906
47329,1,0.84696585
47330,0,0.1735694
47331,0,0.082594775
47332,1,0.6315342
47333,0,0.049598955
47334,0,0.032134432
47335,1,0.98794276
47336,1,0.87108123
47337,0,0.4698158
47338,0,0.074854635
47339,1,0.54115516
47340,1,0.71374935
47341,1,0.8900753
47342,0,0.39858395
47343,1,0.83126324
47344,1,0.8677866
47345,0,0.46846527
47346,0,0.13667938
47347,0,0.0702474
47348,0,0.1468252
47349,0,0.29779232
47350,1,0.82672405
47351,1,0.5411829
47352,1,0.65869415
47353,1,0.98656005
47354,1,0.84724426
47355,1,0.9088199
47356,0,0.38562375
47357,0,0.2574081
47358,0,0.25077716
47359,0,0.09988758
47360,0,0.3843965
47361,0,0.024236778
47362,1,0.7341606
47363,0,0.20834276
47364,0,0.013762201
47365,0,0.032076195
47366,0,0.00096929475
47367,1,0.53268427
47368,1,0.9168575
47369,0,0.049391452
47370,0,0.35391507
47371,1,0.5197186
47372,1,0.6610632
47373,1,0.9020315
47374,1,0.56092584
47375,0,0.20728469
47376,0,0.4672641
47377,0,0.16797605
47378,1,0.9066303
47379,0,0.0015643084
47380,0,0.049037173
47381,1,0.8939714
47382,0,0.1187535
47383,1,0.7140455
47384,0,0.27972156
47385,1,0.8978383
47386,0,0.20532067
47387,0,0.054686792
47388,0,0.04367683
47389,1,0.69260854
47390,0,0.024015699
47391,0,0.15986106
47392,1,0.5678601
47393,0,0.39877704
47394,0,0.29303223
47395,0,0.0351408
47396,0,0.47929636
47397,0,0.12632367
47398,0,0.38726455
47399,0,0.009832827
47400,0,0.25679585
47401,1,0.97506714
47402,0,0.15367353
47403,0,0.28512928
47404,1,0.879684
47405,0,0.05765892
47406,0,0.0676687
47407,0,0.45471224
47408,0,0.20806769
47409,1,0.747086
47410,0,0.12543786
47411,0,0.2963216
47412,0,0.03679895
47413,0,0.24534701
47414,0,0.17158951
47415,0,0.25243253
47416,1,0.69772416
47417,0,0.048479397
47418,0,0.09347356
47419,0,0.44160572
47420,0,0.40196583
47421,1,0.86423874
47422,1,0.7339386
47423,0,0.08037909
47424,1,0.711052
47425,1,0.5120304
47426,0,0.050470598
47427,0,0.096313186
47428,0,0.47299075
47429,0,0.0004338883
47430,0,0.47362858
47431,0,0.2934844
47432,0,0.3145072
47433,0,0.035680234
47434,0,0.32711765
47435,1,0.93106365
47436,1,0.7313737
47437,0,0.35720795
47438,0,0.43438572
47439,0,0.4647659
47440,0,0.09221472
47441,1,0.5077578
47442,1,0.5135744
47443,0,1.391803e-06
47444,0,0.07325253
47445,0,0.48442498
47446,1,0.5878398
47447,0,0.0981928
47448,1,0.6290294
47449,0,0.23645703
47450,0,0.26977965
47451,1,0.9695607
47452,0,0.040249337
47453,1,0.8731463
47454,0,0.08390363
47455,0,0.029614443
47456,0,0.47500145
47457,1,0.8576418
47458,1,0.8172707
47459,0,0.12680209
47460,0,0.32601133
47461,0,0.29075447
47462,1,0.54809767
47463,0,0.3193312
47464,1,0.8659885
47465,0,0.08596682
47466,0,0.36590385
47467,0,0.027029496
47468,0,0.072287686
47469,0,0.091901734
47470,1,0.6946263
47471,0,0.07330696
47472,1,0.5995392
47473,1,0.87073636
47474,0,0.40379715
47475,1,0.82166195
47476,0,0.1425491
47477,0,0.2639389
47478,0,0.37380648
47479,1,0.7574385
47480,0,0.21883923
47481,0,0.086202756
47482,0,0.25989744
47483,0,0.29607996
47484,1,0.65812826
47485,1,0.71250993
47486,1,0.7539923
47487,0,0.27685457
47488,1,0.7589528
47489,0,0.25464782
47490,0,0.35969687
47491,0,0.04417432
47492,1,0.91629463
47493,0,0.23930497
47494,1,0.6628505
47495,1,0.61278373
47496,1,0.663284
47497,0,0.27462104
47498,0,0.02902676
47499,1,0.6815526
47500,0,0.47089294
47501,1,0.7404243
47502,0,0.2760239
47503,1,0.70500815
47504,1,0.8316787
47505,0,0.10681732
47506,0,0.29812837
47507,0,0.16779862
47508,1,0.6420327
47509,0,4.372183e-07
47510,0,0.41891682
47511,0,0.120097086
47512,1,0.5545306
47513,0,0.026146827
47514,1,0.65797466
47515,0,0.13743532
47516,0,0.00015115547
47517,1,0.7137954
47518,1,0.653333
47519,1,0.6563207
47520,1,0.8192093
47521,1,0.6385385
47522,1,0.5547781
47523,0,0.090399474
47524,0,0.32584858
47525,1,0.81505746
47526,0,0.019753106
47527,1,0.5266862
47528,1,0.62419236
47529,0,0.03329797
47530,0,0.38767943
47531,0,0.08651867
47532,1,0.8649073
47533,0,0.12946218
47534,0,0.39446387
47535,0,0.48972836
47536,0,0.100253634
47537,1,0.9632619
47538,1,0.71381
47539,0,0.42597264
47540,1,0.8950431
47541,0,0.024040794
47542,0,1.6737669e-06
47543,1,0.68360287
47544,0,0.14759564
47545,0,0.23113467
47546,1,0.8442369
47547,1,0.6861873
47548,0,0.046540473
47549,1,0.50782883
47550,1,0.6682013
47551,1,0.79690915
47552,0,0.33726025
47553,1,0.75242835
47554,0,0.12159914
47555,1,0.81942356
47556,1,0.6233957
47557,1,0.71914464
47558,0,0.24401951
47559,0,0.031925872
47560,0,0.04504342
47561,0,0.17825651
47562,0,0.060559824
47563,1,0.6834006
47564,1,0.78178155
47565,0,0.21109825
47566,0,0.4262707
47567,0,0.018215552
47568,1,0.8491807
47569,0,0.017492782
47570,0,0.3942925
47571,0,0.27404103
47572,0,0.0603913
47573,1,0.8338514
47574,1,0.8034748
47575,1,0.57942015
47576,0,0.07122064
47577,0,0.10292281
47578,1,0.7160882
47579,1,0.5775906
47580,1,0.5835381
47581,0,0.2937063
47582,0,0.00016608044
47583,1,0.71887124
47584,1,0.7866127
47585,0,0.48951072
47586,1,0.70353067
47587,0,0.36745867
47588,1,0.75317776
47589,0,0.24117692
47590,0,0.18984878
47591,0,0.062262192
47592,1,0.78316504
47593,1,0.50726205
47594,0,0.35303852
47595,1,0.5715138
47596,1,0.86248636
47597,0,0.3118401
47598,1,0.69977653
47599,0,0.03304829
47600,0,0.2799346
47601,1,0.7294812
47602,0,0.31413317
47603,1,0.6737458
47604,0,0.43016902
47605,0,0.16747172
47606,0,0.2434947
47607,0,0.115703754
47608,0,0.20165351
47609,0,0.028993547
47610,0,0.29126596
47611,0,0.090490654
47612,0,0.015495069
47613,0,0.069166526
47614,0,0.2798472
47615,1,0.77751577
47616,1,0.7768436
47617,0,0.33873433
47618,1,0.5144556
47619,0,0.47719726
47620,0,0.05543951
47621,0,0.25388238
47622,0,0.05670941
47623,0,0.10645415
47624,0,0.021103155
47625,0,0.37583077
47626,0,0.12021204
47627,1,0.63317454
47628,0,0.1243777
47629,1,0.94011235
47630,0,0.09185536
47631,1,0.7137621
47632,0,0.36653072
47633,1,0.5996421
47634,0,0.21998782
47635,0,0.37247068
47636,1,0.5376276
47637,0,0.14443487
47638,0,0.1294492
47639,0,0.00020602587
47640,0,0.37786508
47641,0,0.09331442
47642,1,0.758065
47643,1,0.81984794
47644,0,0.19482724
47645,1,0.80054027
47646,1,0.9320616
47647,1,0.7820222
47648,0,0.14452234
47649,0,0.26801047
47650,0,0.19478184
47651,0,0.018243436
47652,0,0.17334068
47653,0,0.067992516
47654,0,0.23229708
47655,0,0.13621616
47656,0,0.10523013
47657,0,0.0513568
47658,0,0.30759427
47659,0,0.48159438
47660,0,0.28024292
47661,0,0.37236118
47662,1,0.68569076
47663,0,0.1923496
47664,1,0.7617283
47665,1,0.57785106
47666,0,0.10397666
47667,0,4.774646e-08
47668,1,0.82397735
47669,1,0.7309666
47670,0,0.20657663
47671,1,0.63059384
47672,0,0.032861173
47673,0,0.031167386
47674,1,0.8723233
47675,1,0.8931769
47676,1,0.8197488
47677,0,0.05236093
47678,1,0.7093557
47679,1,0.51355654
47680,0,0.06951174
47681,0,0.46446985
47682,1,0.9011463
47683,0,0.081738636
47684,0,0.2905286
47685,0,0.39851376
47686,1,0.9006797
47687,1,0.61046547
47688,0,0.4296277
47689,1,0.53212637
47690,0,0.11704834
47691,0,0.34691468
47692,1,0.61384976
47693,0,0.13512342
47694,0,0.15687002
47695,0,0.11448833
47696,0,0.3598298
47697,1,0.9098644
47698,0,0.31023648
47699,0,0.049029417
47700,1,0.8360103
47701,0,0.277221
47702,0,0.24685372
47703,0,0.44321287
47704,1,0.9731831
47705,1,0.79001296
47706,0,0.40624988
47707,0,0.1307854
47708,1,0.77039605
47709,0,0.028134422
47710,0,0.016891649
47711,0,0.37293714
47712,0,0.11300236
47713,0,9.948718e-07
47714,0,0.027703274
47715,1,0.5175443
47716,0,0.020918233
47717,1,0.85864794
47718,0,0.101594016
47719,1,0.52574795
47720,1,0.60779613
47721,0,0.10772309
47722,1,0.8348163
47723,0,0.34219632
47724,0,0.39292735
47725,0,0.06770026
47726,1,0.69017106
47727,1,0.95355004
47728,0,0.01948051
47729,1,0.72921485
47730,0,0.044118363
47731,0,0.011032118
47732,0,0.005743713
47733,1,0.70216364
47734,1,0.6090201
47735,0,0.17502624
47736,0,0.37407225
47737,1,0.86926395
47738,0,0.27812776
47739,0,0.09542476
47740,0,0.18016794
47741,0,0.12361203
47742,1,0.5564371
47743,1,0.9720779
47744,1,0.7784613
47745,0,0.48815903
47746,1,0.88155127
47747,0,0.19944745
47748,0,0.10526706
47749,0,0.2624159
47750,1,0.7188834
47751,0,0.13863786
47752,0,0.4654938
47753,0,0.084299274
47754,0,0.19370632
47755,1,0.8020971
47756,1,0.9567373
47757,0,0.14057447
47758,0,0.14696854
47759,1,0.7887578
47760,0,0.31871408
47761,1,0.5673576
47762,0,0.017422719
47763,0,0.017697696
47764,0,0.0485673
47765,0,0.15085022
47766,1,0.79999644
47767,0,0.39845815
47768,0,0.093376264
47769,1,0.6908433
47770,1,0.70028037
47771,1,0.63149935
47772,0,0.011802516
47773,1,0.72846824
47774,1,0.5212658
47775,0,0.19631791
47776,0,0.206105
47777,0,0.18261136
47778,0,0.009066687
47779,0,0.09993751
47780,0,0.35706595
47781,0,0.3268183
47782,0,0.13576005
47783,0,0.17956458
47784,0,0.4291694
47785,1,0.81605005
47786,0,0.39054617
47787,0,0.35423043
47788,0,0.30798468
47789,0,0.058655962
47790,1,0.6993517
47791,1,0.53127193
47792,1,0.83752203
47793,1,0.6809279
47794,1,0.7576047
47795,0,0.38430107
47796,0,0.32179326
47797,0,0.22105598
47798,0,0.3085523
47799,0,0.0970789
47800,0,0.13212183
47801,0,0.07610357
47802,1,0.72846353
47803,1,0.7667054
47804,0,0.49712622
47805,1,0.6876178
47806,0,0.08963296
47807,0,0.20134549
47808,0,0.11893603
47809,0,0.22391647
47810,0,0.029668096
47811,0,0.23571876
47812,0,0.17576352
47813,0,0.00062785466
47814,0,0.0016225283
47815,0,0.11184965
47816,0,0.23673436
47817,1,0.7110071
47818,1,0.74509925
47819,1,0.5768718
47820,1,0.7812019
47821,0,0.07100168
47822,0,0.19165953
47823,0,0.12808241
47824,0,0.35740915
47825,0,0.019142874
47826,0,0.039669182
47827,0,0.057271197
47828,0,7.024447e-33
47829,0,0.28616124
47830,0,0.12020557
47831,0,0.39683858
47832,1,0.7044209
47833,0,0.3812396
47834,0,0.269148
47835,0,0.029033305
47836,0,0.12393032
47837,1,0.7255526
47838,0,0.091107145
47839,1,0.6305163
47840,0,0.115812905
47841,1,0.82424957
47842,0,0.10946508
47843,0,0.21785477
47844,0,0.23058002
47845,0,0.00086249196
47846,0,0.08410686
47847,0,0.19694066
47848,0,0.031082613
47849,1,0.6764524
47850,0,0.08957675
47851,0,0.36326852
47852,0,0.018392768
47853,1,0.67856747
47854,0,0.368753
47855,0,0.03711846
47856,0,0.33554107
47857,0,0.4348819
47858,0,0.43267775
47859,0,0.018010601
47860,1,0.73694426
47861,1,0.72927284
47862,0,0.28450206
47863,0,0.2399444
47864,1,0.83479065
47865,0,0.18783833
47866,1,0.89457387
47867,1,0.5064807
47868,1,0.5355864
47869,0,0.27039248
47870,0,0.42945403
47871,1,0.60315347
47872,0,0.031942293
47873,1,0.50204045
47874,1,0.72572166
47875,1,0.52438486
47876,1,0.5048727
47877,1,0.7607848
47878,1,0.5819094
47879,0,0.4621052
47880,0,0.1205649
47881,1,0.74806535
47882,0,0.38864803
47883,0,0.20726356
47884,1,0.83207923
47885,1,0.5775408
47886,1,0.538413
47887,0,0.44570535
47888,0,0.0011267756
47889,0,0.39602354
47890,0,0.03846
47891,1,0.86357194
47892,1,0.702884
47893,0,0.0014197606
47894,0,0.14121586
47895,0,0.03337706
47896,1,0.5488869
47897,0,0.049147774
47898,0,0.07615752
47899,0,0.3365279
47900,1,0.8798521
47901,0,0.41250527
47902,0,0.04520499
47903,1,0.5297999
47904,0,0.0026644194
47905,0,0.023626426
47906,0,0.30378994
47907,0,0.33479154
47908,0,0.32090518
47909,0,0.05088693
47910,0,0.032636758
47911,0,0.13766763
47912,0,0.4713879
47913,0,0.28604573
47914,1,0.69976234
47915,0,0.17427267
47916,0,0.069973566
47917,1,0.7377619
47918,1,0.73148054
47919,0,0.060628805
